time,subject,fuzzer,run,cov_type,cov
1761459097,lightftp,aflnet,3,l_abs,646
1761459097,lightftp,aflnet,3,b_per,38.2
1761459097,lightftp,aflnet,3,b_abs,299
1761459145,lightftp,aflnet,3,l_per,57.4
1761459145,lightftp,aflnet,3,l_abs,647
1761459145,lightftp,aflnet,3,b_per,38.5
1761459145,lightftp,aflnet,3,b_abs,301
1761459195,lightftp,aflnet,3,l_per,58.1
1761459195,lightftp,aflnet,3,l_abs,655
1761459195,lightftp,aflnet,3,b_per,39.0
1761459195,lightftp,aflnet,3,b_abs,305
1761459313,lightftp,aflnet,3,l_per,58.3
1761459313,lightftp,aflnet,3,l_abs,658
1761459313,lightftp,aflnet,3,b_per,39.4
1761459313,lightftp,aflnet,3,b_abs,308
1761459414,lightftp,aflnet,3,l_per,58.3
1761459414,lightftp,aflnet,3,l_abs,658
1761459414,lightftp,aflnet,3,b_per,39.4
1761459414,lightftp,aflnet,3,b_abs,308
1761459574,lightftp,aflnet,3,l_per,58.3
1761459574,lightftp,aflnet,3,l_abs,658
1761459574,lightftp,aflnet,3,b_per,39.4
1761459574,lightftp,aflnet,3,b_abs,308
1761459688,lightftp,aflnet,3,l_per,58.5
1761459688,lightftp,aflnet,3,l_abs,660
1761459688,lightftp,aflnet,3,b_per,39.5
1761459688,lightftp,aflnet,3,b_abs,309
1761459815,lightftp,aflnet,3,l_per,59.2
1761459815,lightftp,aflnet,3,l_abs,668
1761459815,lightftp,aflnet,3,b_per,40.0
1761459815,lightftp,aflnet,3,b_abs,313
1761459884,lightftp,aflnet,3,l_per,59.2
1761459884,lightftp,aflnet,3,l_abs,668
1761459884,lightftp,aflnet,3,b_per,40.0
1761459884,lightftp,aflnet,3,b_abs,313
1761459980,lightftp,aflnet,3,l_per,59.2
1761459980,lightftp,aflnet,3,l_abs,668
1761459980,lightftp,aflnet,3,b_per,40.0
1761459980,lightftp,aflnet,3,b_abs,313
1761460145,lightftp,aflnet,3,l_per,59.8
1761460145,lightftp,aflnet,3,l_abs,674
1761460145,lightftp,aflnet,3,b_per,40.8
1761460145,lightftp,aflnet,3,b_abs,319
1761460244,lightftp,aflnet,3,l_per,62.0
1761460244,lightftp,aflnet,3,l_abs,699
1761460244,lightftp,aflnet,3,b_per,41.8
1761460244,lightftp,aflnet,3,b_abs,327
1761460389,lightftp,aflnet,3,l_per,62.0
1761460389,lightftp,aflnet,3,l_abs,699
1761460389,lightftp,aflnet,3,b_per,41.8
1761460389,lightftp,aflnet,3,b_abs,327
1761460533,lightftp,aflnet,3,l_per,62.0
1761460533,lightftp,aflnet,3,l_abs,699
1761460533,lightftp,aflnet,3,b_per,41.8
1761460533,lightftp,aflnet,3,b_abs,327
1761460588,lightftp,aflnet,3,l_per,62.0
1761460588,lightftp,aflnet,3,l_abs,699
1761460588,lightftp,aflnet,3,b_per,41.8
1761460588,lightftp,aflnet,3,b_abs,327
1761460665,lightftp,aflnet,3,l_per,62.0
1761460665,lightftp,aflnet,3,l_abs,699
1761460665,lightftp,aflnet,3,b_per,41.8
1761460665,lightftp,aflnet,3,b_abs,327
1761460793,lightftp,aflnet,3,l_per,62.2
1761460793,lightftp,aflnet,3,l_abs,702
1761460793,lightftp,aflnet,3,b_per,42.2
1761460793,lightftp,aflnet,3,b_abs,330
1761460929,lightftp,aflnet,3,l_per,62.2
1761460929,lightftp,aflnet,3,l_abs,702
1761460929,lightftp,aflnet,3,b_per,42.2
1761460929,lightftp,aflnet,3,b_abs,330
1761460970,lightftp,aflnet,3,l_per,62.2
1761460970,lightftp,aflnet,3,l_abs,702
1761460970,lightftp,aflnet,3,b_per,42.2
1761460970,lightftp,aflnet,3,b_abs,330
1761461104,lightftp,aflnet,3,l_per,62.2
1761461104,lightftp,aflnet,3,l_abs,702
1761461104,lightftp,aflnet,3,b_per,42.2
1761461104,lightftp,aflnet,3,b_abs,330
1761461206,lightftp,aflnet,3,l_per,62.2
1761461206,lightftp,aflnet,3,l_abs,702
1761461206,lightftp,aflnet,3,b_per,42.2
1761461206,lightftp,aflnet,3,b_abs,330
1761457628,lightftp,aflnet,4,l_per,37.1
1761457628,lightftp,aflnet,4,l_abs,418
1761457628,lightftp,aflnet,4,b_per,20.8
1761457628,lightftp,aflnet,4,b_abs,163
1761457633,lightftp,aflnet,4,l_per,38.9
1761457633,lightftp,aflnet,4,l_abs,439
1761457633,lightftp,aflnet,4,b_per,23.1
1761457633,lightftp,aflnet,4,b_abs,181
1761457639,lightftp,aflnet,4,l_per,39.5
1761457639,lightftp,aflnet,4,l_abs,446
1761457639,lightftp,aflnet,4,b_per,24.7
1761457639,lightftp,aflnet,4,b_abs,193
1761457660,lightftp,aflnet,4,l_per,39.8
1761457660,lightftp,aflnet,4,l_abs,449
1761457660,lightftp,aflnet,4,b_per,24.9
1761457660,lightftp,aflnet,4,b_abs,195
1761457690,lightftp,aflnet,4,l_per,40.1
1761457690,lightftp,aflnet,4,l_abs,452
1761457690,lightftp,aflnet,4,b_per,25.2
1761457690,lightftp,aflnet,4,b_abs,197
1761457738,lightftp,aflnet,4,l_per,41.2
1761457738,lightftp,aflnet,4,l_abs,465
1761457738,lightftp,aflnet,4,b_per,25.7
1761457738,lightftp,aflnet,4,b_abs,201
1761457770,lightftp,aflnet,4,l_per,41.7
1761457770,lightftp,aflnet,4,l_abs,470
1761457770,lightftp,aflnet,4,b_per,26.0
1761457770,lightftp,aflnet,4,b_abs,203
1761457801,lightftp,aflnet,4,l_per,42.3
1761457801,lightftp,aflnet,4,l_abs,477
1761457801,lightftp,aflnet,4,b_per,26.2
1761457801,lightftp,aflnet,4,b_abs,205
1761457848,lightftp,aflnet,4,l_per,43.3
1761457848,lightftp,aflnet,4,l_abs,488
1761457848,lightftp,aflnet,4,b_per,26.6
1761457848,lightftp,aflnet,4,b_abs,208
1761457899,lightftp,aflnet,4,l_per,43.3
1761457899,lightftp,aflnet,4,l_abs,488
1761457899,lightftp,aflnet,4,b_per,26.9
1761457899,lightftp,aflnet,4,b_abs,210
1761457948,lightftp,aflnet,4,l_per,43.5
1761457948,lightftp,aflnet,4,l_abs,491
1761457948,lightftp,aflnet,4,b_per,27.0
1761457948,lightftp,aflnet,4,b_abs,211
1761458025,lightftp,aflnet,4,l_per,44.1
1761458025,lightftp,aflnet,4,l_abs,497
1761458025,lightftp,aflnet,4,b_per,27.2
1761458025,lightftp,aflnet,4,b_abs,213
1761458137,lightftp,aflnet,4,l_per,44.3
1761458137,lightftp,aflnet,4,l_abs,500
1761458137,lightftp,aflnet,4,b_per,27.4
1761458137,lightftp,aflnet,4,b_abs,214
1761458200,lightftp,aflnet,4,l_per,44.6
1761458200,lightftp,aflnet,4,l_abs,503
1761458200,lightftp,aflnet,4,b_per,27.7
1761458200,lightftp,aflnet,4,b_abs,217
1761458288,lightftp,aflnet,4,l_per,44.9
1761458288,lightftp,aflnet,4,l_abs,507
1761458288,lightftp,aflnet,4,b_per,27.7
1761458288,lightftp,aflnet,4,b_abs,217
1761458371,lightftp,aflnet,4,l_per,45.3
1761458371,lightftp,aflnet,4,l_abs,511
1761458371,lightftp,aflnet,4,b_per,28.1
1761458371,lightftp,aflnet,4,b_abs,220
1761458382,lightftp,aflnet,4,l_per,45.8
1761458382,lightftp,aflnet,4,l_abs,517
1761458382,lightftp,aflnet,4,b_per,28.6
1761458382,lightftp,aflnet,4,b_abs,224
1761458403,lightftp,aflnet,4,l_per,45.9
1761458403,lightftp,aflnet,4,l_abs,518
1761458403,lightftp,aflnet,4,b_per,28.9
1761458403,lightftp,aflnet,4,b_abs,226
1761458435,lightftp,aflnet,4,l_per,48.5
1761458435,lightftp,aflnet,4,l_abs,547
1761458435,lightftp,aflnet,4,b_per,30.2
1761458435,lightftp,aflnet,4,b_abs,236
1761458495,lightftp,aflnet,4,l_per,48.7
1761458495,lightftp,aflnet,4,l_abs,549
1761458495,lightftp,aflnet,4,b_per,30.4
1761458495,lightftp,aflnet,4,b_abs,238
1761458542,lightftp,aflnet,4,l_per,49.0
1761458542,lightftp,aflnet,4,l_abs,553
1761458542,lightftp,aflnet,4,b_per,30.9
1761458542,lightftp,aflnet,4,b_abs,242
1761458575,lightftp,aflnet,4,l_per,51.7
1761458575,lightftp,aflnet,4,l_abs,583
1761458575,lightftp,aflnet,4,b_per,32.4
1761458575,lightftp,aflnet,4,b_abs,253
1761458638,lightftp,aflnet,4,l_per,52.2
1761458638,lightftp,aflnet,4,l_abs,589
1761458638,lightftp,aflnet,4,b_per,32.9
1761458638,lightftp,aflnet,4,b_abs,257
1761458713,lightftp,aflnet,4,l_per,52.7
1761458713,lightftp,aflnet,4,l_abs,595
1761458713,lightftp,aflnet,4,b_per,33.6
1761458713,lightftp,aflnet,4,b_abs,263
1761458809,lightftp,aflnet,4,l_per,52.9
1761458809,lightftp,aflnet,4,l_abs,597
1761458809,lightftp,aflnet,4,b_per,33.9
1761458809,lightftp,aflnet,4,b_abs,265
1761458871,lightftp,aflnet,4,l_per,53.1
1761458871,lightftp,aflnet,4,l_abs,599
1761458871,lightftp,aflnet,4,b_per,34.3
1761458871,lightftp,aflnet,4,b_abs,268
1761458898,lightftp,aflnet,4,l_per,53.2
1761458898,lightftp,aflnet,4,l_abs,600
1761458898,lightftp,aflnet,4,b_per,34.4
1761458898,lightftp,aflnet,4,b_abs,269
1761458985,lightftp,aflnet,4,l_per,53.2
1761458985,lightftp,aflnet,4,l_abs,600
1761458985,lightftp,aflnet,4,b_per,34.4
1761458985,lightftp,aflnet,4,b_abs,269
1761459042,lightftp,aflnet,4,l_per,53.5
1761459042,lightftp,aflnet,4,l_abs,604
1761459042,lightftp,aflnet,4,b_per,35.4
1761459042,lightftp,aflnet,4,b_abs,277
1761459099,lightftp,aflnet,4,l_per,54.4
1761459099,lightftp,aflnet,4,l_abs,614
1761459099,lightftp,aflnet,4,b_per,36.1
1761459099,lightftp,aflnet,4,b_abs,282
1761459171,lightftp,aflnet,4,l_per,54.6
1761459171,lightftp,aflnet,4,l_abs,616
1761459171,lightftp,aflnet,4,b_per,36.3
1761459171,lightftp,aflnet,4,b_abs,284
1761459214,lightftp,aflnet,4,l_per,55.1
1761459214,lightftp,aflnet,4,l_abs,622
1761459214,lightftp,aflnet,4,b_per,36.7
1761459214,lightftp,aflnet,4,b_abs,287
1761459337,lightftp,aflnet,4,l_per,55.5
1761459337,lightftp,aflnet,4,l_abs,626
1761459337,lightftp,aflnet,4,b_per,37.0
1761459337,lightftp,aflnet,4,b_abs,289
1761459436,lightftp,aflnet,4,l_per,56.4
1761459436,lightftp,aflnet,4,l_abs,636
1761459436,lightftp,aflnet,4,b_per,38.0
1761459436,lightftp,aflnet,4,b_abs,297
1761459512,lightftp,aflnet,4,l_per,56.4
1761459512,lightftp,aflnet,4,l_abs,636
1761459512,lightftp,aflnet,4,b_per,38.0
1761459512,lightftp,aflnet,4,b_abs,297
1761459586,lightftp,aflnet,4,l_per,56.4
1761459586,lightftp,aflnet,4,l_abs,636
1761459586,lightftp,aflnet,4,b_per,38.0
1761459586,lightftp,aflnet,4,b_abs,297
1761459604,lightftp,aflnet,4,l_per,56.6
1761459604,lightftp,aflnet,4,l_abs,639
1761459604,lightftp,aflnet,4,b_per,38.4
1761459604,lightftp,aflnet,4,b_abs,300
1761459674,lightftp,aflnet,4,l_per,56.6
1761459674,lightftp,aflnet,4,l_abs,639
1761459674,lightftp,aflnet,4,b_per,38.4
1761459674,lightftp,aflnet,4,b_abs,300
1761459746,lightftp,aflnet,4,l_per,56.9
1761459746,lightftp,aflnet,4,l_abs,642
1761459746,lightftp,aflnet,4,b_per,38.5
1761459746,lightftp,aflnet,4,b_abs,301
1761459812,lightftp,aflnet,4,l_per,56.9
1761459812,lightftp,aflnet,4,l_abs,642
1761459812,lightftp,aflnet,4,b_per,38.5
1761459812,lightftp,aflnet,4,b_abs,301
1761460117,lightftp,aflnet,4,l_per,57.2
1761460117,lightftp,aflnet,4,l_abs,645
1761460117,lightftp,aflnet,4,b_per,38.6
1761460117,lightftp,aflnet,4,b_abs,302
1761460286,lightftp,aflnet,4,l_per,57.2
1761460286,lightftp,aflnet,4,l_abs,645
1761460286,lightftp,aflnet,4,b_per,38.6
1761460286,lightftp,aflnet,4,b_abs,302
1761460378,lightftp,aflnet,4,l_per,57.2
1761460378,lightftp,aflnet,4,l_abs,645
1761460378,lightftp,aflnet,4,b_per,38.7
1761460378,lightftp,aflnet,4,b_abs,303
1761460419,lightftp,aflnet,4,l_per,57.2
1761460419,lightftp,aflnet,4,l_abs,645
1761460419,lightftp,aflnet,4,b_per,38.7
1761460419,lightftp,aflnet,4,b_abs,303
1761460521,lightftp,aflnet,4,l_per,57.4
1761460521,lightftp,aflnet,4,l_abs,648
1761460521,lightftp,aflnet,4,b_per,38.9
1761460521,lightftp,aflnet,4,b_abs,304
1761460566,lightftp,aflnet,4,l_per,57.5
1761460566,lightftp,aflnet,4,l_abs,649
1761460566,lightftp,aflnet,4,b_per,39.0
1761460566,lightftp,aflnet,4,b_abs,305
1761460746,lightftp,aflnet,4,l_per,57.8
1761460746,lightftp,aflnet,4,l_abs,652
1761460746,lightftp,aflnet,4,b_per,39.1
1761460746,lightftp,aflnet,4,b_abs,306
1761460953,lightftp,aflnet,4,l_per,57.9
1761460953,lightftp,aflnet,4,l_abs,653
1761460953,lightftp,aflnet,4,b_per,39.3
1761460953,lightftp,aflnet,4,b_abs,307
1761460985,lightftp,aflnet,4,l_per,57.9
1761460985,lightftp,aflnet,4,l_abs,653
1761460985,lightftp,aflnet,4,b_per,39.3
1761460985,lightftp,aflnet,4,b_abs,307
1761461050,lightftp,aflnet,4,l_per,57.9
1761461050,lightftp,aflnet,4,l_abs,653
1761461050,lightftp,aflnet,4,b_per,39.3
1761461050,lightftp,aflnet,4,b_abs,307
1761461146,lightftp,aflnet,4,l_per,58.0
1761461146,lightftp,aflnet,4,l_abs,654
1761461146,lightftp,aflnet,4,b_per,39.4
1761461146,lightftp,aflnet,4,b_abs,308
1761461193,lightftp,aflnet,4,l_per,61.3
1761461193,lightftp,aflnet,4,l_abs,692
1761461193,lightftp,aflnet,4,b_per,41.2
1761461193,lightftp,aflnet,4,b_abs,322
1761461683,lightftp,aflnwe,1,l_per,25.9
1761461683,lightftp,aflnwe,1,l_abs,292
1761461683,lightftp,aflnwe,1,b_per,13.6
1761461683,lightftp,aflnwe,1,b_abs,106
1761462327,lightftp,aflnwe,1,l_per,25.9
1761462327,lightftp,aflnwe,1,l_abs,292
1761462327,lightftp,aflnwe,1,b_per,13.6
1761462327,lightftp,aflnwe,1,b_abs,106
1761464239,lightftp,aflnwe,1,l_per,26.0
1761464239,lightftp,aflnwe,1,l_abs,293
1761464239,lightftp,aflnwe,1,b_per,14.1
1761464239,lightftp,aflnwe,1,b_abs,110
1761461690,lightftp,aflnwe,1,l_per,26.1
1761461690,lightftp,aflnwe,1,l_abs,294
1761461690,lightftp,aflnwe,1,b_per,14.3
1761461690,lightftp,aflnwe,1,b_abs,112
1761461702,lightftp,aflnwe,1,l_per,26.2
1761461702,lightftp,aflnwe,1,l_abs,295
1761461702,lightftp,aflnwe,1,b_per,14.8
1761461702,lightftp,aflnwe,1,b_abs,116
1761461887,lightftp,aflnwe,1,l_per,27.0
1761461887,lightftp,aflnwe,1,l_abs,304
1761461887,lightftp,aflnwe,1,b_per,15.2
1761461887,lightftp,aflnwe,1,b_abs,119
1761462872,lightftp,aflnwe,1,l_per,27.3
1761462872,lightftp,aflnwe,1,l_abs,308
1761462872,lightftp,aflnwe,1,b_per,15.5
1761462872,lightftp,aflnwe,1,b_abs,121
1761461847,lightftp,aflnwe,1,l_per,27.8
1761461847,lightftp,aflnwe,1,l_abs,313
1761461847,lightftp,aflnwe,1,b_per,15.7
1761461847,lightftp,aflnwe,1,b_abs,123
1761462008,lightftp,aflnwe,1,l_per,28.8
1761462008,lightftp,aflnwe,1,l_abs,325
1761462008,lightftp,aflnwe,1,b_per,16.2
1761462008,lightftp,aflnwe,1,b_abs,127
1761461966,lightftp,aflnwe,1,l_per,30.2
1761461966,lightftp,aflnwe,1,l_abs,340
1761461966,lightftp,aflnwe,1,b_per,16.8
1761461966,lightftp,aflnwe,1,b_abs,131
1761462062,lightftp,aflnwe,1,l_per,30.8
1761462062,lightftp,aflnwe,1,l_abs,347
1761462062,lightftp,aflnwe,1,b_per,17.1
1761462062,lightftp,aflnwe,1,b_abs,134
1761462270,lightftp,aflnwe,1,l_per,32.2
1761462270,lightftp,aflnwe,1,l_abs,363
1761462270,lightftp,aflnwe,1,b_per,17.5
1761462270,lightftp,aflnwe,1,b_abs,137
1761462397,lightftp,aflnwe,1,l_per,32.7
1761462397,lightftp,aflnwe,1,l_abs,368
1761462397,lightftp,aflnwe,1,b_per,17.9
1761462397,lightftp,aflnwe,1,b_abs,140
1761462906,lightftp,aflnwe,1,l_per,33.2
1761462906,lightftp,aflnwe,1,l_abs,374
1761462906,lightftp,aflnwe,1,b_per,18.3
1761462906,lightftp,aflnwe,1,b_abs,143
1761463884,lightftp,aflnwe,1,l_per,34.7
1761463884,lightftp,aflnwe,1,l_abs,391
1761463884,lightftp,aflnwe,1,b_per,19.8
1761463884,lightftp,aflnwe,1,b_abs,155
1761464880,lightftp,aflnwe,1,l_per,35.7
1761464880,lightftp,aflnwe,1,l_abs,402
1761464880,lightftp,aflnwe,1,b_per,20.6
1761464880,lightftp,aflnwe,1,b_abs,161
1761465044,lightftp,aflnwe,1,l_per,35.8
1761465044,lightftp,aflnwe,1,l_abs,403
1761465044,lightftp,aflnwe,1,b_per,20.7
1761465044,lightftp,aflnwe,1,b_abs,162
1761461685,lightftp,aflnwe,2,l_per,25.9
1761461685,lightftp,aflnwe,2,l_abs,292
1761461685,lightftp,aflnwe,2,b_per,13.6
1761461685,lightftp,aflnwe,2,b_abs,106
1761463050,lightftp,aflnwe,2,l_per,25.9
1761463050,lightftp,aflnwe,2,l_abs,292
1761463050,lightftp,aflnwe,2,b_per,13.6
1761463050,lightftp,aflnwe,2,b_abs,106
1761461686,lightftp,aflnwe,2,l_per,26.0
1761461686,lightftp,aflnwe,2,l_abs,293
1761461686,lightftp,aflnwe,2,b_per,14.3
1761461686,lightftp,aflnwe,2,b_abs,112
1761461816,lightftp,aflnwe,2,l_per,26.1
1761461816,lightftp,aflnwe,2,l_abs,294
1761461816,lightftp,aflnwe,2,b_per,14.5
1761461816,lightftp,aflnwe,2,b_abs,113
1761462768,lightftp,aflnwe,2,l_per,26.2
1761462768,lightftp,aflnwe,2,l_abs,295
1761462768,lightftp,aflnwe,2,b_per,14.7
1761462768,lightftp,aflnwe,2,b_abs,115
1761465225,lightftp,aflnwe,2,l_per,26.6
1761465225,lightftp,aflnwe,2,l_abs,300
1761465225,lightftp,aflnwe,2,b_per,15.0
1761465225,lightftp,aflnwe,2,b_abs,117
1761461958,lightftp,aflnwe,2,l_per,27.2
1761461958,lightftp,aflnwe,2,l_abs,307
1761461958,lightftp,aflnwe,2,b_per,15.3
1761461958,lightftp,aflnwe,2,b_abs,120
1761462086,lightftp,aflnwe,2,l_per,28.4
1761462086,lightftp,aflnwe,2,l_abs,320
1761462086,lightftp,aflnwe,2,b_per,15.9
1761462086,lightftp,aflnwe,2,b_abs,124
1761462110,lightftp,aflnwe,2,l_per,29.8
1761462110,lightftp,aflnwe,2,l_abs,336
1761462110,lightftp,aflnwe,2,b_per,16.6
1761462110,lightftp,aflnwe,2,b_abs,130
1761462183,lightftp,aflnwe,2,l_per,30.6
1761462183,lightftp,aflnwe,2,l_abs,345
1761462183,lightftp,aflnwe,2,b_per,17.0
1761462183,lightftp,aflnwe,2,b_abs,133
1761464848,lightftp,aflnwe,2,l_per,32.1
1761464848,lightftp,aflnwe,2,l_abs,362
1761464848,lightftp,aflnwe,2,b_per,17.8
1761464848,lightftp,aflnwe,2,b_abs,139
1761462095,lightftp,aflnwe,2,l_per,32.8
1761462095,lightftp,aflnwe,2,l_abs,370
1761462095,lightftp,aflnwe,2,b_per,18.0
1761462095,lightftp,aflnwe,2,b_abs,141
1761462368,lightftp,aflnwe,2,l_per,33.7
1761462368,lightftp,aflnwe,2,l_abs,380
1761462368,lightftp,aflnwe,2,b_per,18.7
1761462368,lightftp,aflnwe,2,b_abs,146
1761462599,lightftp,aflnwe,2,l_per,34.3
1761462599,lightftp,aflnwe,2,l_abs,386
1761462599,lightftp,aflnwe,2,b_per,19.1
1761462599,lightftp,aflnwe,2,b_abs,149
1761463305,lightftp,aflnwe,2,l_per,35.0
1761463305,lightftp,aflnwe,2,l_abs,395
1761463305,lightftp,aflnwe,2,b_per,19.4
1761463305,lightftp,aflnwe,2,b_abs,152
1761465085,lightftp,aflnwe,2,l_per,35.8
1761465085,lightftp,aflnwe,2,l_abs,403
1761465085,lightftp,aflnwe,2,b_per,20.7
1761465085,lightftp,aflnwe,2,b_abs,162
1761461688,lightftp,aflnwe,3,l_per,25.9
1761461688,lightftp,aflnwe,3,l_abs,292
1761461688,lightftp,aflnwe,3,b_per,13.6
1761461688,lightftp,aflnwe,3,b_abs,106
1761464432,lightftp,aflnwe,3,l_per,25.9
1761464432,lightftp,aflnwe,3,l_abs,292
1761464432,lightftp,aflnwe,3,b_per,13.6
1761464432,lightftp,aflnwe,3,b_abs,106
1761463818,lightftp,aflnwe,3,l_per,26.0
1761463818,lightftp,aflnwe,3,l_abs,293
1761463818,lightftp,aflnwe,3,b_per,14.1
1761463818,lightftp,aflnwe,3,b_abs,110
1761462465,lightftp,aflnwe,3,l_per,26.4
1761462465,lightftp,aflnwe,3,l_abs,298
1761462465,lightftp,aflnwe,3,b_per,14.7
1761462465,lightftp,aflnwe,3,b_abs,115
1761463872,lightftp,aflnwe,3,l_per,26.4
1761463872,lightftp,aflnwe,3,l_abs,298
1761463872,lightftp,aflnwe,3,b_per,14.8
1761463872,lightftp,aflnwe,3,b_abs,116
1761462532,lightftp,aflnwe,3,l_per,26.7
1761462532,lightftp,aflnwe,3,l_abs,301
1761462532,lightftp,aflnwe,3,b_per,15.0
1761462532,lightftp,aflnwe,3,b_abs,117
1761461932,lightftp,aflnwe,3,l_per,27.5
1761461932,lightftp,aflnwe,3,l_abs,310
1761461932,lightftp,aflnwe,3,b_per,15.5
1761461932,lightftp,aflnwe,3,b_abs,121
1761461973,lightftp,aflnwe,3,l_per,28.6
1761461973,lightftp,aflnwe,3,l_abs,322
1761461973,lightftp,aflnwe,3,b_per,15.9
1761461973,lightftp,aflnwe,3,b_abs,124
1761461877,lightftp,aflnwe,3,l_per,29.3
1761461877,lightftp,aflnwe,3,l_abs,330
1761461877,lightftp,aflnwe,3,b_per,16.1
1761461877,lightftp,aflnwe,3,b_abs,126
1761464678,lightftp,aflnwe,3,l_per,29.8
1761464678,lightftp,aflnwe,3,l_abs,336
1761464678,lightftp,aflnwe,3,b_per,16.4
1761464678,lightftp,aflnwe,3,b_abs,128
1761462137,lightftp,aflnwe,3,l_per,31.6
1761462137,lightftp,aflnwe,3,l_abs,356
1761462137,lightftp,aflnwe,3,b_per,17.9
1761462137,lightftp,aflnwe,3,b_abs,140
1761462220,lightftp,aflnwe,3,l_per,33.2
1761462220,lightftp,aflnwe,3,l_abs,374
1761462220,lightftp,aflnwe,3,b_per,18.8
1761462220,lightftp,aflnwe,3,b_abs,147
1761462288,lightftp,aflnwe,3,l_per,34.3
1761462288,lightftp,aflnwe,3,l_abs,386
1761462288,lightftp,aflnwe,3,b_per,19.2
1761462288,lightftp,aflnwe,3,b_abs,150
1761462182,lightftp,aflnwe,3,l_per,35.0
1761462182,lightftp,aflnwe,3,l_abs,395
1761462182,lightftp,aflnwe,3,b_per,19.9
1761462182,lightftp,aflnwe,3,b_abs,156
1761462991,lightftp,aflnwe,3,l_per,35.8
1761462991,lightftp,aflnwe,3,l_abs,403
1761462991,lightftp,aflnwe,3,b_per,20.5
1761462991,lightftp,aflnwe,3,b_abs,160
1761464414,lightftp,aflnwe,3,l_per,35.8
1761464414,lightftp,aflnwe,3,l_abs,403
1761464414,lightftp,aflnwe,3,b_per,20.7
1761464414,lightftp,aflnwe,3,b_abs,162
1761461683,lightftp,aflnwe,4,l_per,25.9
1761461683,lightftp,aflnwe,4,l_abs,292
1761461683,lightftp,aflnwe,4,b_per,13.6
1761461683,lightftp,aflnwe,4,b_abs,106
1761463770,lightftp,aflnwe,4,l_per,25.9
1761463770,lightftp,aflnwe,4,l_abs,292
1761463770,lightftp,aflnwe,4,b_per,13.6
1761463770,lightftp,aflnwe,4,b_abs,106
1761461831,lightftp,aflnwe,4,l_per,26.1
1761461831,lightftp,aflnwe,4,l_abs,294
1761461831,lightftp,aflnwe,4,b_per,14.2
1761461831,lightftp,aflnwe,4,b_abs,111
1761461989,lightftp,aflnwe,4,l_per,26.4
1761461989,lightftp,aflnwe,4,l_abs,298
1761461989,lightftp,aflnwe,4,b_per,15.0
1761461989,lightftp,aflnwe,4,b_abs,117
1761462022,lightftp,aflnwe,4,l_per,27.7
1761462022,lightftp,aflnwe,4,l_abs,312
1761462022,lightftp,aflnwe,4,b_per,16.2
1761462022,lightftp,aflnwe,4,b_abs,127
1761461782,lightftp,aflnwe,4,l_per,28.5
1761461782,lightftp,aflnwe,4,l_abs,321
1761461782,lightftp,aflnwe,4,b_per,16.6
1761461782,lightftp,aflnwe,4,b_abs,130
1761462117,lightftp,aflnwe,4,l_per,29.2
1761462117,lightftp,aflnwe,4,l_abs,329
1761462117,lightftp,aflnwe,4,b_per,16.9
1761462117,lightftp,aflnwe,4,b_abs,132
1761461933,lightftp,aflnwe,4,l_per,30.0
1761461933,lightftp,aflnwe,4,l_abs,338
1761461933,lightftp,aflnwe,4,b_per,17.3
1761461933,lightftp,aflnwe,4,b_abs,135
1761462019,lightftp,aflnwe,4,l_per,31.7
1761462019,lightftp,aflnwe,4,l_abs,357
1761462019,lightftp,aflnwe,4,b_per,17.9
1761462019,lightftp,aflnwe,4,b_abs,140
1761462299,lightftp,aflnwe,4,l_per,33.0
1761462299,lightftp,aflnwe,4,l_abs,372
1761462299,lightftp,aflnwe,4,b_per,18.7
1761462299,lightftp,aflnwe,4,b_abs,146
1761462367,lightftp,aflnwe,4,l_per,33.8
1761462367,lightftp,aflnwe,4,l_abs,381
1761462367,lightftp,aflnwe,4,b_per,19.4
1761462367,lightftp,aflnwe,4,b_abs,152
1761462464,lightftp,aflnwe,4,l_per,34.9
1761462464,lightftp,aflnwe,4,l_abs,393
1761462464,lightftp,aflnwe,4,b_per,19.9
1761462464,lightftp,aflnwe,4,b_abs,156
1761462747,lightftp,aflnwe,4,l_per,35.7
1761462747,lightftp,aflnwe,4,l_abs,402
1761462747,lightftp,aflnwe,4,b_per,20.3
1761462747,lightftp,aflnwe,4,b_abs,159
1761464351,lightftp,aflnwe,4,l_per,35.7
1761464351,lightftp,aflnwe,4,l_abs,402
1761464351,lightftp,aflnwe,4,b_per,20.5
1761464351,lightftp,aflnwe,4,b_abs,160
1761465006,lightftp,aflnwe,4,l_per,35.8
1761465006,lightftp,aflnwe,4,l_abs,403
1761465006,lightftp,aflnwe,4,b_per,20.7
1761465006,lightftp,aflnwe,4,b_abs,162
